"fare_id","price","currency_type","payment_method","transfers","transfer_duration"
"20200_2021_1_170","170","JPY","0","0",
"30400_3041_1_230","230","JPY","0","0",
"30000_3052_1_330","330","JPY","0","0",
"20400_2048_1_220","220","JPY","0","0",
"10200_1029_1_180","180","JPY","0","0",
"42400_4241_1_250","250","JPY","0","0",
"10400_1044_1_350","350","JPY","0","0",
"30700_3071_1_230","230","JPY","0","0",
"43700_4251_1_280","280","JPY","0","0",
"43700_4371_1_300","300","JPY","0","0",
"30800_3083_1_200","200","JPY","0","0",
"20400_2046_1_170","170","JPY","0","0",
"30700_3072_1_180","180","JPY","0","0",
"30600_3060_1_390","390","JPY","0","0",
"30800_3085_1_240","240","JPY","0","0",
"10200_1022_1_210","210","JPY","0","0",
"42000_4204_1_200","200","JPY","0","0",
"30500_3056_1_350","350","JPY","0","0",
"43600_4362_1_290","290","JPY","0","0",
"30500_3055_1_180","180","JPY","0","0",
"10800_4042_1_220","220","JPY","0","0",
"10800_1089_1_470","470","JPY","0","0",
"20400_2149_1_310","310","JPY","0","0",
"30300_3330_1_160","160","JPY","0","0",
"20100_2020_1_320","320","JPY","0","0",
"43600_4361_1_280","280","JPY","0","0",
"30800_3082_1_240","240","JPY","0","0",
"20300_2034_1_230","230","JPY","0","0",
"30300_3332_1_170","170","JPY","0","0",
"43600_42410_1_230","230","JPY","0","0",
"10200_1028_1_410","410","JPY","0","0",
"11200_1061_1_360","360","JPY","0","0",
"42600_4068_1_170","170","JPY","0","0",
"10800_1084_1_290","290","JPY","0","0",
"220100_2019_1_200","200","JPY","0","0",
"20300_2137_1_210","210","JPY","0","0",
"30500_3057_1_220","220","JPY","0","0",
"30000_3051_1_330","330","JPY","0","0",
"10200_1032_1_300","300","JPY","0","0",
"10800_1089_1_390","390","JPY","0","0",
"41200_4201_1_460","460","JPY","0","0",
"20300_2139_1_260","260","JPY","0","0",
"10800_4030_1_270","270","JPY","0","0",
"43900_4231_1_200","200","JPY","0","0",
"20400_2243_1_360","360","JPY","0","0",
"10006_2009_1_250","250","JPY","0","0",
"20300_2058_1_340","340","JPY","0","0",
"30300_3233_1_170","170","JPY","0","0",
"10100_1011_1_210","210","JPY","0","0",
"43900_4391_1_280","280","JPY","0","0",
"220100_2017_1_280","280","JPY","0","0",
"42400_4265_1_330","330","JPY","0","0",
"43800_4382_1_170","170","JPY","0","0",
"10200_1034_1_330","330","JPY","0","0",
"30800_3084_1_310","310","JPY","0","0",
"20300_2131_1_320","320","JPY","0","0",
"20100_2016_1_280","280","JPY","0","0",
"41200_4201_1_350","350","JPY","0","0",
"43900_4025_1_200","200","JPY","0","0",
"10800_4044_1_240","240","JPY","0","0",
"110001_2006_1_170","170","JPY","0","0",
"41200_4264_1_360","360","JPY","0","0",
"30100_3012_1_230","230","JPY","0","0",
"30600_3060_1_530","530","JPY","0","0",
"10800_4043_1_430","430","JPY","0","0",
"10200_1036_1_170","170","JPY","0","0",
"10400_1041_1_360","360","JPY","0","0",
"30100_3013_1_280","280","JPY","0","0",
"43800_4211_1_230","230","JPY","0","0",
"43800_14026_1_220","220","JPY","0","0",
"10200_1022_1_310","310","JPY","0","0",
"10006_2010_1_160","160","JPY","0","0",
"30000_3053_1_280","280","JPY","0","0",
"43800_4386_1_260","260","JPY","0","0",
"43900_4392_1_410","410","JPY","0","0",
"10800_4030_1_230","230","JPY","0","0",
"43900_4392_1_380","380","JPY","0","0",
"43700_4372_1_240","240","JPY","0","0",
"10100_1011_1_190","190","JPY","0","0",
"20300_2133_1_420","420","JPY","0","0",
"10800_1084_1_260","260","JPY","0","0",
"10800_1090_1_230","230","JPY","0","0",
"20400_2149_1_160","160","JPY","0","0",
"10800_1085_1_460","460","JPY","0","0",
"20300_2137_1_190","190","JPY","0","0",
"30600_3064_1_230","230","JPY","0","0",
"43700_4388_1_170","170","JPY","0","0",
"30700_3070_1_230","230","JPY","0","0",
"110001_2005_1_160","160","JPY","0","0",
"10100_1017_1_240","240","JPY","0","0",
"10800_1083_1_330","330","JPY","0","0",
"42600_4262_1_420","420","JPY","0","0",
"43800_14026_1_360","360","JPY","0","0",
"10100_1012_1_330","330","JPY","0","0",
"41200_4264_1_220","220","JPY","0","0",
"330400_3241_1_200","200","JPY","0","0",
"20300_2156_1_300","300","JPY","0","0",
"11200_1061_1_220","220","JPY","0","0",
"43800_4411_1_500","500","JPY","0","0",
"30500_3056_1_170","170","JPY","0","0",
"10800_1090_1_270","270","JPY","0","0",
"10200_1029_1_320","320","JPY","0","0",
"30600_3060_1_280","280","JPY","0","0",
"43600_4362_1_230","230","JPY","0","0",
"42400_4241_1_240","240","JPY","0","0",
"30300_3031_1_160","160","JPY","0","0",
"42400_4242_1_280","280","JPY","0","0",
"43700_4251_1_390","390","JPY","0","0",
"20100_2073_1_170","170","JPY","0","0",
"30800_3084_1_160","160","JPY","0","0",
"10400_1044_1_170","170","JPY","0","0",
"41200_4202_1_420","420","JPY","0","0",
"10800_4042_1_360","360","JPY","0","0",
"30000_3052_1_380","380","JPY","0","0",
"43800_4212_1_500","500","JPY","0","0",
"43800_4386_1_290","290","JPY","0","0",
"10200_1023_1_240","240","JPY","0","0",
"10200_1035_1_200","200","JPY","0","0",
"10200_1022_1_160","160","JPY","0","0",
"20400_2243_1_220","220","JPY","0","0",
"20400_2245_1_180","180","JPY","0","0",
"43700_4252_1_390","390","JPY","0","0",
"20300_2032_1_280","280","JPY","0","0",
"10200_1026_1_230","230","JPY","0","0",
"10800_1085_1_350","350","JPY","0","0",
"43800_4412_1_300","300","JPY","0","0",
"30600_3059_1_240","240","JPY","0","0",
"10800_1083_1_340","340","JPY","0","0",
"10800_1085_1_200","200","JPY","0","0",
"10800_4043_1_240","240","JPY","0","0",
"20300_2033_1_240","240","JPY","0","0",
"30300_3433_1_190","190","JPY","0","0",
"20200_2021_1_200","200","JPY","0","0",
"43700_4372_1_430","430","JPY","0","0",
"20400_2246_1_310","310","JPY","0","0",
"30800_3083_1_170","170","JPY","0","0",
"20100_2020_1_310","310","JPY","0","0",
"10800_4044_1_430","430","JPY","0","0",
"42000_4204_1_170","170","JPY","0","0",
"21100_2114_1_160","160","JPY","0","0",
"30500_3055_1_190","190","JPY","0","0",
"43800_4411_1_250","250","JPY","0","0",
"220100_2015_1_230","230","JPY","0","0",
"30300_3032_1_190","190","JPY","0","0",
"42600_4267_1_530","530","JPY","0","0",
"30000_3054_1_260","260","JPY","0","0",
"10800_4041_1_250","250","JPY","0","0",
"10200_1022_1_320","320","JPY","0","0",
"10800_1090_1_440","440","JPY","0","0",
"43700_4371_1_360","360","JPY","0","0",
"30400_3042_1_160","160","JPY","0","0",
"43800_4212_1_250","250","JPY","0","0",
"43600_42420_1_260","260","JPY","0","0",
"20300_2133_1_390","390","JPY","0","0",
"20400_2245_1_210","210","JPY","0","0",
"20300_2131_1_310","310","JPY","0","0",
"20400_2042_1_170","170","JPY","0","0",
"330500_3058_1_250","250","JPY","0","0",
"42600_4262_1_470","470","JPY","0","0",
"10200_1029_1_160","160","JPY","0","0",
"30600_3064_1_440","440","JPY","0","0",
"30200_3221_1_160","160","JPY","0","0",
"10700_1077_1_260","260","JPY","0","0",
"20300_2135_1_280","280","JPY","0","0",
"30100_3016_1_220","220","JPY","0","0",
"42400_4265_1_340","340","JPY","0","0",
"43700_4371_1_220","220","JPY","0","0",
"20300_2058_1_330","330","JPY","0","0",
"43900_4232_1_170","170","JPY","0","0",
"42600_4268_1_450","450","JPY","0","0",
"20100_2018_1_200","200","JPY","0","0",
"10100_1011_1_370","370","JPY","0","0",
"20300_2137_1_180","180","JPY","0","0",
"30000_3051_1_340","340","JPY","0","0",
"30600_3063_1_590","590","JPY","0","0",
"41200_4263_1_400","400","JPY","0","0",
"10700_1070_1_170","170","JPY","0","0",
"10200_1027_1_170","170","JPY","0","0",
"20300_2035_1_230","230","JPY","0","0",
"30000_3002_1_240","240","JPY","0","0",
"20400_2141_1_200","200","JPY","0","0",
"20300_2056_1_280","280","JPY","0","0",
"10400_1043_1_230","230","JPY","0","0",
"10700_1074_1_170","170","JPY","0","0",
"11200_1062_1_230","230","JPY","0","0",
"42400_4241_1_430","430","JPY","0","0",
"20100_2020_1_160","160","JPY","0","0",
"20400_2044_1_240","240","JPY","0","0",
"43800_4381_1_170","170","JPY","0","0",
"10100_1014_1_260","260","JPY","0","0",
"30600_3063_1_400","400","JPY","0","0",
"41200_4201_1_200","200","JPY","0","0",
"20300_2060_1_250","250","JPY","0","0",
"20400_2246_1_160","160","JPY","0","0",
"43900_4025_1_350","350","JPY","0","0",
"10100_1011_1_180","180","JPY","0","0",
"10200_1021_1_230","230","JPY","0","0",
"10800_1089_1_420","420","JPY","0","0",
"330000_3001_1_230","230","JPY","0","0",
"43900_4231_1_350","350","JPY","0","0",
"10800_1092_1_170","170","JPY","0","0",
"10500_1054_1_300","300","JPY","0","0",
"10200_1025_1_280","280","JPY","0","0",
"10100_1013_1_360","360","JPY","0","0",
"20400_2245_1_190","190","JPY","0","0",
"10100_1018_1_240","240","JPY","0","0",
"30000_3054_1_290","290","JPY","0","0",
"10150_1015_1_230","230","JPY","0","0",
"30300_3333_1_200","200","JPY","0","0",
"10500_1053_1_300","300","JPY","0","0",
"42400_4266_1_250","250","JPY","0","0",
"10200_1029_1_310","310","JPY","0","0",
"11200_1062_1_270","270","JPY","0","0",
"42600_4267_1_280","280","JPY","0","0",
"20400_2045_1_250","250","JPY","0","0",
"43600_42420_1_290","290","JPY","0","0",
"20300_2131_1_160","160","JPY","0","0",
"43800_4072_1_300","300","JPY","0","0",
"43800_4072_1_370","370","JPY","0","0",
"43800_4382_1_260","260","JPY","0","0",
"20300_2131_1_360","360","JPY","0","0",
"43700_4388_1_290","290","JPY","0","0",
"220100_2015_1_200","200","JPY","0","0",
"10200_1023_1_280","280","JPY","0","0",
"10800_1085_1_270","270","JPY","0","0",
"20300_2139_1_170","170","JPY","0","0",
"10500_1054_1_180","180","JPY","0","0",
"43700_4252_1_250","250","JPY","0","0",
"20300_2032_1_240","240","JPY","0","0",
"30600_3064_1_350","350","JPY","0","0",
"10500_1052_1_330","330","JPY","0","0",
"20400_2244_1_190","190","JPY","0","0",
"30300_3337_1_170","170","JPY","0","0",
"10100_1013_1_160","160","JPY","0","0",
"20300_2156_1_190","190","JPY","0","0",
"30600_3060_1_240","240","JPY","0","0",
"10400_1041_1_320","320","JPY","0","0",
"42600_4068_1_260","260","JPY","0","0",
"20400_2146_1_250","250","JPY","0","0",
"43800_4072_1_180","180","JPY","0","0",
"10800_1090_1_350","350","JPY","0","0",
"43700_4251_1_250","250","JPY","0","0",
"43700_4371_1_310","310","JPY","0","0",
"42400_4242_1_240","240","JPY","0","0",
"42400_4241_1_280","280","JPY","0","0",
"42600_4262_1_500","500","JPY","0","0",
"10500_1053_1_180","180","JPY","0","0",
"10100_1017_1_280","280","JPY","0","0",
"10800_1083_1_450","450","JPY","0","0",
"10800_1085_1_230","230","JPY","0","0",
"43800_4386_1_170","170","JPY","0","0",
"43800_4411_1_420","420","JPY","0","0",
"20200_2021_1_230","230","JPY","0","0",
"10800_1090_1_460","460","JPY","0","0",
"11200_1061_1_320","320","JPY","0","0",
"10200_1036_1_260","260","JPY","0","0",
"10200_1029_1_220","220","JPY","0","0",
"10800_4041_1_420","420","JPY","0","0",
"30400_3041_1_170","170","JPY","0","0",
"30700_3071_1_170","170","JPY","0","0",
"10100_1011_1_300","300","JPY","0","0",
"42600_4267_1_430","430","JPY","0","0",
"30300_3037_1_250","250","JPY","0","0",
"43900_4392_1_400","400","JPY","0","0",
"20400_2048_1_180","180","JPY","0","0",
"30500_3056_1_290","290","JPY","0","0",
"10400_1044_1_290","290","JPY","0","0",
"10200_1032_1_210","210","JPY","0","0",
"30600_3064_1_460","460","JPY","0","0",
"30100_3013_1_240","240","JPY","0","0",
"330000_3001_1_200","200","JPY","0","0",
"10200_1029_1_360","360","JPY","0","0",
"43700_4372_1_280","280","JPY","0","0",
"30300_3231_1_170","170","JPY","0","0",
"43800_4382_1_290","290","JPY","0","0",
"10800_4042_1_320","320","JPY","0","0",
"10150_1015_1_200","200","JPY","0","0",
"20300_2156_1_210","210","JPY","0","0",
"20100_2020_1_220","220","JPY","0","0",
"30000_3053_1_240","240","JPY","0","0",
"20100_2083_1_180","180","JPY","0","0",
"43700_4388_1_260","260","JPY","0","0",
"20400_2141_1_270","270","JPY","0","0",
"20400_2244_1_210","210","JPY","0","0",
"10800_4030_1_460","460","JPY","0","0",
"20100_2016_1_240","240","JPY","0","0",
"30100_3016_1_160","160","JPY","0","0",
"43700_4371_1_160","160","JPY","0","0",
"10010_2022_1_180","180","JPY","0","0",
"10800_1084_1_170","170","JPY","0","0",
"30300_3431_1_190","190","JPY","0","0",
"43800_4211_1_460","460","JPY","0","0",
"10001_1007_1_170","170","JPY","0","0",
"42600_4068_1_290","290","JPY","0","0",
"20300_2060_1_420","420","JPY","0","0",
"10150_1016_1_410","410","JPY","0","0",
"10100_1013_1_310","310","JPY","0","0",
"10800_4044_1_280","280","JPY","0","0",
"10800_4030_1_350","350","JPY","0","0",
"10200_1036_1_290","290","JPY","0","0",
"10200_1032_1_190","190","JPY","0","0",
"10800_1089_1_250","250","JPY","0","0",
"20300_2035_1_200","200","JPY","0","0",
"43800_4211_1_350","350","JPY","0","0",
"43900_4391_1_240","240","JPY","0","0",
"220100_2017_1_240","240","JPY","0","0",
"20300_2131_1_220","220","JPY","0","0",
"42600_4268_1_340","340","JPY","0","0",
"20100_2018_1_230","230","JPY","0","0",
"43800_4412_1_180","180","JPY","0","0",
"30800_3082_1_280","280","JPY","0","0",
"43600_4361_1_240","240","JPY","0","0",
"10600_1066_1_210","210","JPY","0","0",
"10800_1086_1_330","330","JPY","0","0",
"10400_1044_1_260","260","JPY","0","0",
"10400_1043_1_200","200","JPY","0","0",
"11200_1062_1_200","200","JPY","0","0",
"20100_2073_1_260","260","JPY","0","0",
"20400_2141_1_230","230","JPY","0","0",
"42400_4266_1_420","420","JPY","0","0",
"41200_4201_1_230","230","JPY","0","0",
"43800_4412_1_370","370","JPY","0","0",
"10200_1021_1_200","200","JPY","0","0",
"30300_3331_1_240","240","JPY","0","0",
"10700_1079_1_230","230","JPY","0","0",
"30500_3056_1_260","260","JPY","0","0",
"43800_14026_1_320","320","JPY","0","0",
"10400_1041_1_310","310","JPY","0","0",
"10600_1069_1_170","170","JPY","0","0",
"10500_1053_1_190","190","JPY","0","0",
"42000_4204_1_260","260","JPY","0","0",
"42600_4267_1_240","240","JPY","0","0",
"43900_4025_1_230","230","JPY","0","0",
"30500_3057_1_160","160","JPY","0","0",
"41200_4264_1_310","310","JPY","0","0",
"10500_1051_1_330","330","JPY","0","0",
"43800_4072_1_190","190","JPY","0","0",
"11200_1062_1_350","350","JPY","0","0",
"43700_4371_1_320","320","JPY","0","0",
"10400_1043_1_350","350","JPY","0","0",
"10200_1022_1_360","360","JPY","0","0",
"20100_2083_1_210","210","JPY","0","0",
"20300_2031_1_250","250","JPY","0","0",
"20300_2156_1_180","180","JPY","0","0",
"30800_3083_1_260","260","JPY","0","0",
"43800_4381_1_290","290","JPY","0","0",
"20400_2244_1_180","180","JPY","0","0",
"43800_4211_1_200","200","JPY","0","0",
"43900_4232_1_290","290","JPY","0","0",
"10800_4042_1_160","160","JPY","0","0",
"30100_3012_1_200","200","JPY","0","0",
"41200_4201_1_440","440","JPY","0","0",
"42400_4266_1_470","470","JPY","0","0",
"10500_1054_1_190","190","JPY","0","0",
"10800_4030_1_200","200","JPY","0","0",
"10200_1027_1_290","290","JPY","0","0",
"10100_1018_1_280","280","JPY","0","0",
"20300_2156_1_370","370","JPY","0","0",
"10200_1025_1_240","240","JPY","0","0",
"43800_14026_1_160","160","JPY","0","0",
"30600_3059_1_530","530","JPY","0","0",
"20300_2056_1_240","240","JPY","0","0",
"30000_3002_1_280","280","JPY","0","0",
"20400_2042_1_260","260","JPY","0","0",
"220100_2019_1_230","230","JPY","0","0",
"20400_2048_1_190","190","JPY","0","0",
"20300_2060_1_390","390","JPY","0","0",
"43600_42410_1_200","200","JPY","0","0",
"20300_2034_1_200","200","JPY","0","0",
"43800_4412_1_210","210","JPY","0","0",
"43600_42420_1_170","170","JPY","0","0",
"20400_2243_1_310","310","JPY","0","0",
"10800_1086_1_340","340","JPY","0","0",
"42400_4242_1_430","430","JPY","0","0",
"30300_3338_1_170","170","JPY","0","0",
"10006_2010_1_220","220","JPY","0","0",
"42600_4268_1_330","330","JPY","0","0",
"10800_1092_1_290","290","JPY","0","0",
"20300_2135_1_240","240","JPY","0","0",
"20100_2014_1_180","180","JPY","0","0",
"20400_2147_1_170","170","JPY","0","0",
"30000_3054_1_170","170","JPY","0","0",
"43900_4231_1_230","230","JPY","0","0",
"43800_4212_1_390","390","JPY","0","0",
"41200_4263_1_410","410","JPY","0","0",
"10400_1042_1_380","380","JPY","0","0",
"43600_4361_1_430","430","JPY","0","0",
"20300_2133_1_250","250","JPY","0","0",
"10400_1042_1_410","410","JPY","0","0",
"10100_1014_1_170","170","JPY","0","0",
"41200_4263_1_380","380","JPY","0","0",
"43800_4381_1_260","260","JPY","0","0",
"43800_4411_1_470","470","JPY","0","0",
"42000_4204_1_290","290","JPY","0","0",
"41200_4264_1_160","160","JPY","0","0",
"10500_1054_1_210","210","JPY","0","0",
"30500_3057_1_310","310","JPY","0","0",
"10400_1041_1_160","160","JPY","0","0",
"43600_4362_1_200","200","JPY","0","0",
"10100_1013_1_320","320","JPY","0","0",
"10200_1027_1_260","260","JPY","0","0",
"30600_3063_1_410","410","JPY","0","0",
"43800_4411_1_390","390","JPY","0","0",
"20100_2083_1_190","190","JPY","0","0",
"43800_4212_1_470","470","JPY","0","0",
"10200_1035_1_230","230","JPY","0","0",
"30600_3063_1_380","380","JPY","0","0",
"43800_4072_1_210","210","JPY","0","0",
"10800_4041_1_390","390","JPY","0","0",
"43900_4232_1_260","260","JPY","0","0",
"43900_4391_1_430","430","JPY","0","0",
"10200_1026_1_200","200","JPY","0","0",
"10800_4042_1_310","310","JPY","0","0",
"10500_1053_1_210","210","JPY","0","0",
"20400_2149_1_220","220","JPY","0","0",
"42600_4262_1_250","250","JPY","0","0",
"10700_1077_1_170","170","JPY","0","0",
"30300_3234_1_170","170","JPY","0","0",
"41200_4261_1_340","340","JPY","0","0",
"20400_2243_1_160","160","JPY","0","0",
"10800_1090_1_200","200","JPY","0","0",
"41200_4202_1_250","250","JPY","0","0",
"20300_2036_1_410","410","JPY","0","0",
"10200_1032_1_370","370","JPY","0","0",
"43800_14026_1_310","310","JPY","0","0",
"20300_2033_1_280","280","JPY","0","0",
"10800_4043_1_280","280","JPY","0","0",
"43800_4412_1_190","190","JPY","0","0",
"20400_2048_1_210","210","JPY","0","0",
"30600_3059_1_280","280","JPY","0","0",
"30600_3064_1_200","200","JPY","0","0",
"30700_3070_1_200","200","JPY","0","0",
"11200_1061_1_160","160","JPY","0","0",
"10400_1046_1_380","380","JPY","0","0",
"30800_3084_1_220","220","JPY","0","0",
"10200_1032_1_180","180","JPY","0","0",
"30300_3031_1_220","220","JPY","0","0",
"220100_2015_1_350","350","JPY","0","0",
"10400_1046_1_410","410","JPY","0","0",
"20100_2083_1_160","160","JPY","0","0",
"43900_4232_1_230","230","JPY","0","0",
"10200_1025_1_250","250","JPY","0","0",
"10800_1092_1_270","270","JPY","0","0",
"10200_1035_1_260","260","JPY","0","0",
"10200_1027_1_230","230","JPY","0","0",
"20300_2035_1_170","170","JPY","0","0",
"10700_1070_1_230","230","JPY","0","0",
"10700_1074_1_230","230","JPY","0","0",
"11200_1062_1_170","170","JPY","0","0",
"43900_4025_1_290","290","JPY","0","0",
"10400_1043_1_170","170","JPY","0","0",
"20300_2137_1_220","220","JPY","0","0",
"43800_4072_1_310","310","JPY","0","0",
"20300_2031_1_240","240","JPY","0","0",
"41200_4264_1_190","190","JPY","0","0",
"43800_4381_1_230","230","JPY","0","0",
"10010_2022_1_160","160","JPY","0","0",
"10800_4042_1_210","210","JPY","0","0",
"42600_4267_1_250","250","JPY","0","0",
"30100_3016_1_180","180","JPY","0","0",
"43700_4371_1_180","180","JPY","0","0",
"10200_1021_1_170","170","JPY","0","0",
"10200_1029_1_300","300","JPY","0","0",
"10400_1041_1_190","190","JPY","0","0",
"20300_2156_1_320","320","JPY","0","0",
"42400_4266_1_280","280","JPY","0","0",
"43800_4412_1_160","160","JPY","0","0",
"42600_4068_1_440","440","JPY","0","0",
"10800_1092_1_230","230","JPY","0","0",
"43700_4252_1_430","430","JPY","0","0",
"330000_3001_1_170","170","JPY","0","0",
"11200_1061_1_190","190","JPY","0","0",
"30000_3054_1_350","350","JPY","0","0",
"10700_1078_1_240","240","JPY","0","0",
"42600_4268_1_410","410","JPY","0","0",
"30600_3130_1_640","640","JPY","0","0",
"43900_4231_1_290","290","JPY","0","0",
"43800_14026_1_210","210","JPY","0","0",
"10150_1015_1_170","170","JPY","0","0",
"20300_2135_1_250","250","JPY","0","0",
"30300_3231_1_200","200","JPY","0","0",
"42600_4268_1_380","380","JPY","0","0",
"43700_4251_1_430","430","JPY","0","0",
"20400_2243_1_190","190","JPY","0","0",
"20300_2060_1_280","280","JPY","0","0",
"10800_4044_1_420","420","JPY","0","0",
"20400_2048_1_310","310","JPY","0","0",
"20300_2056_1_250","250","JPY","0","0",
"10800_1084_1_200","200","JPY","0","0",
"10200_1035_1_290","290","JPY","0","0",
"10400_1041_1_210","210","JPY","0","0",
"43800_4386_1_200","200","JPY","0","0",
"10800_4042_1_190","190","JPY","0","0",
"10500_1054_1_160","160","JPY","0","0",
"42600_4262_1_240","240","JPY","0","0",
"10800_4041_1_280","280","JPY","0","0",
"41200_4264_1_210","210","JPY","0","0",
"30400_3041_1_200","200","JPY","0","0",
"10100_1013_1_370","370","JPY","0","0",
"30600_3060_1_500","500","JPY","0","0",
"30600_3063_1_330","330","JPY","0","0",
"10800_1089_1_430","430","JPY","0","0",
"20100_2083_1_310","310","JPY","0","0",
"43800_4411_1_280","280","JPY","0","0",
"10500_1053_1_160","160","JPY","0","0",
"20400_2042_1_270","270","JPY","0","0",
"30800_3083_1_230","230","JPY","0","0",
"30500_3057_1_190","190","JPY","0","0",
"330500_3058_1_280","280","JPY","0","0",
"30700_3071_1_200","200","JPY","0","0",
"41200_4263_1_330","330","JPY","0","0",
"20300_2133_1_240","240","JPY","0","0",
"43800_4212_1_280","280","JPY","0","0",
"10100_1013_1_180","180","JPY","0","0",
"10400_1042_1_330","330","JPY","0","0",
"42000_4204_1_230","230","JPY","0","0",
"43900_4025_1_260","260","JPY","0","0",
"43900_4231_1_260","260","JPY","0","0",
"220100_2015_1_170","170","JPY","0","0",
"30300_3337_1_200","200","JPY","0","0",
"10100_1011_1_360","360","JPY","0","0",
"10200_1032_1_320","320","JPY","0","0",
"30600_3059_1_390","390","JPY","0","0",
"20400_2243_1_210","210","JPY","0","0",
"10800_4043_1_390","390","JPY","0","0",
"20300_2033_1_390","390","JPY","0","0",
"20300_2139_1_200","200","JPY","0","0",
"43800_4412_1_310","310","JPY","0","0",
"43800_14026_1_190","190","JPY","0","0",
"41200_4202_1_240","240","JPY","0","0",
"42400_4241_1_420","420","JPY","0","0",
"20300_2036_1_330","330","JPY","0","0",
"20400_2042_1_230","230","JPY","0","0",
"220100_2019_1_260","260","JPY","0","0",
"20300_2137_1_360","360","JPY","0","0",
"20400_2048_1_160","160","JPY","0","0",
"11200_1061_1_210","210","JPY","0","0",
"10400_1041_1_180","180","JPY","0","0",
"43700_4251_1_240","240","JPY","0","0",
"41200_4264_1_180","180","JPY","0","0",
"43800_4072_1_320","320","JPY","0","0",
"10800_1090_1_170","170","JPY","0","0",
"30500_3056_1_270","270","JPY","0","0",
"42400_4242_1_250","250","JPY","0","0",
"41200_4263_1_340","340","JPY","0","0",
"30100_3016_1_190","190","JPY","0","0",
"43700_4371_1_190","190","JPY","0","0",
"43800_4386_1_460","460","JPY","0","0",
"30300_3431_1_160","160","JPY","0","0",
"42400_4265_1_400","400","JPY","0","0",
"30600_3060_1_250","250","JPY","0","0",
"20300_2156_1_310","310","JPY","0","0",
"43700_4252_1_240","240","JPY","0","0",
"41200_4264_1_370","370","JPY","0","0",
"30700_3070_1_170","170","JPY","0","0",
"20400_2244_1_310","310","JPY","0","0",
"43700_4388_1_230","230","JPY","0","0",
"30600_3064_1_170","170","JPY","0","0",
"20300_2032_1_250","250","JPY","0","0",
"30600_3063_1_340","340","JPY","0","0",
"42400_4241_1_470","470","JPY","0","0",
"10800_4043_1_420","420","JPY","0","0",
"20300_2033_1_420","420","JPY","0","0",
"10100_1013_1_210","210","JPY","0","0",
"30500_3056_1_230","230","JPY","0","0",
"10100_1014_1_200","200","JPY","0","0",
"41200_4201_1_260","260","JPY","0","0",
"20400_2141_1_260","260","JPY","0","0",
"20300_2036_1_340","340","JPY","0","0",
"43600_4362_1_170","170","JPY","0","0",
"30300_3030_1_240","240","JPY","0","0",
"11200_1061_1_370","370","JPY","0","0",
"10400_1044_1_230","230","JPY","0","0",
"20400_2243_1_180","180","JPY","0","0",
"20100_2073_1_230","230","JPY","0","0",
"30300_3037_1_240","240","JPY","0","0",
"20100_2018_1_260","260","JPY","0","0",
"42000_4204_1_440","440","JPY","0","0",
"10800_1085_1_290","290","JPY","0","0",
"10200_1032_1_160","160","JPY","0","0",
"30500_3055_1_360","360","JPY","0","0",
"11200_1061_1_180","180","JPY","0","0",
"30300_3234_1_200","200","JPY","0","0",
"43800_4386_1_350","350","JPY","0","0",
"10200_1026_1_170","170","JPY","0","0",
"10800_4044_1_390","390","JPY","0","0",
"20300_2156_1_160","160","JPY","0","0",
"10150_1016_1_330","330","JPY","0","0",
"10100_1013_1_190","190","JPY","0","0",
"10800_1084_1_350","350","JPY","0","0",
"20400_2145_1_170","170","JPY","0","0",
"30300_3338_1_200","200","JPY","0","0",
"30300_3433_1_220","220","JPY","0","0",
"30500_3057_1_180","180","JPY","0","0",
"43600_42420_1_200","200","JPY","0","0",
"43600_42410_1_170","170","JPY","0","0",
"20300_2034_1_170","170","JPY","0","0",
"10800_1083_1_400","400","JPY","0","0",
"42600_4068_1_230","230","JPY","0","0",
"10800_4042_1_370","370","JPY","0","0",
"10200_1022_1_300","300","JPY","0","0",
"30000_3053_1_250","250","JPY","0","0",
"43700_4372_1_390","390","JPY","0","0",
"43700_4371_1_210","210","JPY","0","0",
"30500_3055_1_220","220","JPY","0","0",
"10800_4042_1_180","180","JPY","0","0",
"42600_4267_1_500","500","JPY","0","0",
"43900_4392_1_450","450","JPY","0","0",
"20400_2244_1_160","160","JPY","0","0",
"30000_3054_1_200","200","JPY","0","0",
"43800_4382_1_230","230","JPY","0","0",
"20100_2083_1_320","320","JPY","0","0",
"30300_3032_1_220","220","JPY","0","0",
"20400_2046_1_260","260","JPY","0","0",
"43600_4361_1_250","250","JPY","0","0",
"10800_1086_1_410","410","JPY","0","0",
"42600_4068_1_270","270","JPY","0","0",
"41200_4201_1_290","290","JPY","0","0",
"43800_14026_1_180","180","JPY","0","0",
"30100_3012_1_170","170","JPY","0","0",
"43900_4391_1_250","250","JPY","0","0",
"10006_2009_1_280","280","JPY","0","0",
"20200_2021_1_260","260","JPY","0","0",
"10800_1084_1_460","460","JPY","0","0",
"42600_4262_1_430","430","JPY","0","0",
"43800_4211_1_170","170","JPY","0","0",
"10200_1036_1_230","230","JPY","0","0",
"20100_2014_1_160","160","JPY","0","0",
"10200_1032_1_310","310","JPY","0","0",
"43800_14026_1_370","370","JPY","0","0",
"10600_1066_1_160","160","JPY","0","0",
"10800_1089_1_240","240","JPY","0","0",
"43800_4412_1_320","320","JPY","0","0",
"10800_4030_1_170","170","JPY","0","0",
"10800_1083_1_430","430","JPY","0","0",
