"table_name","field_name","field_value","language","translation"
"stops","stop_name","田中野田","ja-Hrkt","タナカノダ"
"stops","stop_name","田井入口","en","Tai Iriguchi"
"stops","stop_name","田井入口","ja","田井入口"
"stops","stop_name","田井入口","ja-Hrkt","タイイリグチ"
"stops","stop_name","田井四丁目","en","Tai 4-chome"
"stops","stop_name","田井四丁目","ja","田井四丁目"
"stops","stop_name","田井四丁目","ja-Hrkt","タイヨンチョウメ"
"stops","stop_name","田井東","en","Tai-higashi"
"stops","stop_name","田井東","ja","田井東"
"stops","stop_name","田井東","ja-Hrkt","タイヒガシ"
"stops","stop_name","田町二丁目","en","Tamachi 2-chome"
"stops","stop_name","田町二丁目","ja","田町二丁目"
"stops","stop_name","田町二丁目","ja-Hrkt","タマチニチョウメ"
"stops","stop_name","田益","en","Tamasu"
"stops","stop_name","田益","ja","田益"
"stops","stop_name","田益","ja-Hrkt","タマス"
"stops","stop_name","甲浦学校前","en","Kouura Gakko-mae"
"stops","stop_name","甲浦学校前","ja","甲浦学校前"
"stops","stop_name","甲浦学校前","ja-Hrkt","コウウラガッコウマエ"
"stops","stop_name","甲浦支所前","en","Kouura Shisho-mae"
"stops","stop_name","甲浦支所前","ja","甲浦支所前"
"stops","stop_name","甲浦支所前","ja-Hrkt","コウウラシショマエ"
"stops","stop_name","甲浦郵便局前","en","Kouura Yubinkyoku-mae"
"stops","stop_name","甲浦郵便局前","ja","甲浦郵便局前"
"stops","stop_name","甲浦郵便局前","ja-Hrkt","コウウラユウビンキョクマエ"
"stops","stop_name","あけぼの町","en","Akebonocho"
"stops","stop_name","あけぼの町","ja","あけぼの町"
"stops","stop_name","あけぼの町","ja-Hrkt","アケボノチョウ"
"stops","stop_name","ききょう町","en","Kikyomachi"
"stops","stop_name","ききょう町","ja","ききょう町"
"stops","stop_name","ききょう町","ja-Hrkt","キキョウマチ"
"stops","stop_name","番田","en","Banda"
"stops","stop_name","番田","ja","番田"
"stops","stop_name","番田","ja-Hrkt","バンダ"
"stops","stop_name","番田住宅前","en","Banda Jutaku-mae"
"stops","stop_name","番田住宅前","ja","番田住宅前"
"stops","stop_name","番田住宅前","ja-Hrkt","バンダジュウタクマエ"
"stops","stop_name","番町口","en","Bancho-guchi"
"stops","stop_name","番町口","ja","番町口"
"stops","stop_name","番町口","ja-Hrkt","バンチョウグチ"
"stops","stop_name","リハビリテーション病院","en","Rehabilitation Byoin（Kurashiki Rehabilitation Hospital）"
"stops","stop_name","リハビリテーション病院","ja","リハビリテーション病院"
"stops","stop_name","リハビリテーション病院","ja-Hrkt","リハビリテーションビョウイン"
"stops","stop_name","病院前","en","Byoin-mae"
"stops","stop_name","病院前","ja","病院前"
"stops","stop_name","病院前","ja-Hrkt","ビョウインマエ"
"stops","stop_name","おおもと病院前","en","Omoto Byoin-mae"
"stops","stop_name","おおもと病院前","ja","おおもと病院前"
"stops","stop_name","おおもと病院前","ja-Hrkt","オオモトビョウインマエ"
"stops","stop_name","せのお病院前","en","Senoo Byoin-mae"
"stops","stop_name","せのお病院前","ja","せのお病院前"
"stops","stop_name","せのお病院前","ja-Hrkt","セノオビョウインマエ"
"stops","stop_name","白石入口","en","Shiraishi Iriguchi"
"stops","stop_name","白石入口","ja","白石入口"
"stops","stop_name","白石入口","ja-Hrkt","シライシイリグチ"
"stops","stop_name","百舌鳥ヶ鼻","en","Mozugahana"
"stops","stop_name","百舌鳥ヶ鼻","ja","百舌鳥ヶ鼻"
"stops","stop_name","百舌鳥ヶ鼻","ja-Hrkt","モズガハナ"
"stops","stop_name","益野","en","Masuno"
"stops","stop_name","益野","ja","益野"
"stops","stop_name","益野","ja-Hrkt","マスノ"
"stops","stop_name","益野中","en","Masuno-naka"
"stops","stop_name","益野中","ja","益野中"
"stops","stop_name","益野中","ja-Hrkt","マスノナカ"
"stops","stop_name","益野西","en","Masuno-nishi"
"stops","stop_name","益野西","ja","益野西"
"stops","stop_name","益野西","ja-Hrkt","マスノニシ"
"stops","stop_name","相引","en","Obiki"
"stops","stop_name","相引","ja","相引"
"stops","stop_name","相引","ja-Hrkt","オウビキ"
"stops","stop_name","相生橋","en","Aioibashi"
"stops","stop_name","相生橋","ja","相生橋"
"stops","stop_name","相生橋","ja-Hrkt","アイオイバシ"
"stops","stop_name","県営うらやす団地前","en","Ken-ei Urayasu Danchi-mae"
"stops","stop_name","県営うらやす団地前","ja","県営うらやす団地前"
"stops","stop_name","県営うらやす団地前","ja-Hrkt","ケンエイウラヤスダンチマエ"
"stops","stop_name","県庁前","en","Kencho-mae（Okayama Pref. Office）"
"stops","stop_name","県庁前","ja","県庁前"
"stops","stop_name","県庁前","ja-Hrkt","ケンチョウマエ"
"stops","stop_name","県民局入口","en","Kenminkyoku Iriguchi"
"stops","stop_name","県民局入口","ja","県民局入口"
"stops","stop_name","県民局入口","ja-Hrkt","ケンミンキョクイリグチ"
"stops","stop_name","知尾入口","en","Chio Iriguchi"
"stops","stop_name","知尾入口","ja","知尾入口"
"stops","stop_name","知尾入口","ja-Hrkt","チオイリグチ"
"stops","stop_name","石井町","en","Ishiicho"
"stops","stop_name","石井町","ja","石井町"
"stops","stop_name","石井町","ja-Hrkt","イシイチョウ"
"stops","stop_name","石仏","en","Ishibotoke"
"stops","stop_name","石仏","ja","石仏"
"stops","stop_name","石仏","ja-Hrkt","イシボトケ"
"stops","stop_name","砂場十字路","en","Sunaba Jujiro"
"stops","stop_name","砂場十字路","ja","砂場十字路"
"stops","stop_name","砂場十字路","ja-Hrkt","スナバジュウジロ"
"stops","stop_name","砂場東","en","Sunaba-higashi"
"stops","stop_name","砂場東","ja","砂場東"
"stops","stop_name","砂場東","ja-Hrkt","スナバヒガシ"
"stops","stop_name","祇園","en","Gion"
"stops","stop_name","祇園","ja","祇園"
"stops","stop_name","祇園","ja-Hrkt","ギオン"
"stops","stop_name","祇園入口","en","Gion Iriguchi"
"stops","stop_name","祇園入口","ja","祇園入口"
"stops","stop_name","祇園入口","ja-Hrkt","ギオンイリグチ"
"stops","stop_name","神崎","en","Kanzaki"
"stops","stop_name","神崎","ja","神崎"
"stops","stop_name","神崎","ja-Hrkt","カンザキ"
"stops","stop_name","神崎口","en","Kanzakiguchi"
"stops","stop_name","神崎口","ja","神崎口"
"stops","stop_name","神崎口","ja-Hrkt","カンザキグチ"
"stops","stop_name","神崎東","en","Kanzaki-higashi"
"stops","stop_name","神崎東","ja","神崎東"
"stops","stop_name","神崎東","ja-Hrkt","カンザキヒガシ"
"stops","stop_name","神道山","en","Shintozan"
"stops","stop_name","神道山","ja","神道山"
"stops","stop_name","神道山","ja-Hrkt","シントウザン"
"stops","stop_name","福原","en","Fukuhara"
"stops","stop_name","福原","ja","福原"
"stops","stop_name","福原","ja-Hrkt","フクハラ"
"stops","stop_name","福吉町","en","Fukuyoshicho"
"stops","stop_name","福吉町","ja","福吉町"
"stops","stop_name","福吉町","ja-Hrkt","フクヨシチョウ"
"stops","stop_name","福富西一丁目","en","Fukutomi-nishi 1-chome"
"stops","stop_name","福富西一丁目","ja","福富西一丁目"
"stops","stop_name","福富西一丁目","ja-Hrkt","フクトミニシイッチョウメ"
"stops","stop_name","福富西二丁目","en","Fukutomi-nishi 2-chome"
"stops","stop_name","福富西二丁目","ja","福富西二丁目"
"stops","stop_name","福富西二丁目","ja-Hrkt","フクトミニシニチョウメ"
"stops","stop_name","福居","en","Fukui"
"stops","stop_name","福居","ja","福居"
"stops","stop_name","福居","ja-Hrkt","フクイ"
"stops","stop_name","福居一丁目","en","Fukui 1-chome"
"stops","stop_name","福居一丁目","ja","福居一丁目"
"stops","stop_name","福居一丁目","ja-Hrkt","フクイイッチョウメ"
"stops","stop_name","福居二丁目","en","Fukui 2-chome"
"stops","stop_name","福居二丁目","ja","福居二丁目"
"stops","stop_name","福居二丁目","ja-Hrkt","フクイニチョウメ"
"stops","stop_name","福居入口","en","Fukui Iriguchi"
"stops","stop_name","福居入口","ja","福居入口"
"stops","stop_name","福居入口","ja-Hrkt","フクイイリグチ"
"stops","stop_name","福山橋","en","Fukuyamabashi"
"stops","stop_name","福山橋","ja","福山橋"
"stops","stop_name","福山橋","ja-Hrkt","フクヤマバシ"
"stops","stop_name","福島郵便局前","en","Fukushima Yubinkyoku-mae"
"stops","stop_name","福島郵便局前","ja","福島郵便局前"
"stops","stop_name","福島郵便局前","ja-Hrkt","フクシマユウビンキョクマエ"
"stops","stop_name","福泊","en","Fukudomari"
"stops","stop_name","福泊","ja","福泊"
"stops","stop_name","福泊","ja-Hrkt","フクドマリ"
"stops","stop_name","福浜校前","en","Fukuhamako-mae"
"stops","stop_name","福浜校前","ja","福浜校前"
"stops","stop_name","福浜校前","ja-Hrkt","フクハマコウマエ"
"stops","stop_name","福田","en","Fukuda"
"stops","stop_name","福田","ja","福田"
"stops","stop_name","福田","ja-Hrkt","フクダ"
"stops","stop_name","福田公会堂前","en","Fukuda Kokaido-mae"
"stops","stop_name","福田公会堂前","ja","福田公会堂前"
"stops","stop_name","福田公会堂前","ja-Hrkt","フクダコウカイドウマエ"
"stops","stop_name","福田公民館・地域センター","en","Fukuda Kominkan・Community Center"
"stops","stop_name","福田公民館・地域センター","ja","福田公民館・地域センター"
"stops","stop_name","福田公民館・地域センター","ja-Hrkt","フクダコウミンカン・チイキセンター"
"stops","stop_name","福田南","en","Fukuda-minami"
"stops","stop_name","福田南","ja","福田南"
"stops","stop_name","福田南","ja-Hrkt","フクダミナミ"
"stops","stop_name","福谷中","en","Fukutani-naka"
"stops","stop_name","福谷中","ja","福谷中"
"stops","stop_name","福谷中","ja-Hrkt","フクタニナカ"
"stops","stop_name","福谷東","en","Fukutani-higashi"
"stops","stop_name","福谷東","ja","福谷東"
"stops","stop_name","福谷東","ja-Hrkt","フクタニヒガシ"
"stops","stop_name","福谷西","en","Fukutani-nishi"
"stops","stop_name","福谷西","ja","福谷西"
"stops","stop_name","福谷西","ja-Hrkt","フクタニニシ"
"stops","stop_name","秀天橋","en","Shutembashi"
"stops","stop_name","秀天橋","ja","秀天橋"
"stops","stop_name","秀天橋","ja-Hrkt","シュウテンバシ"
"stops","stop_name","穴場神社前","en","Anaba Jinja-mae（Anaba Shrine）"
"stops","stop_name","穴場神社前","ja","穴場神社前"
"stops","stop_name","穴場神社前","ja-Hrkt","アナバジンジャマエ"
"stops","stop_name","竜の口","en","Tatsunokuchi"
"stops","stop_name","竜の口","ja","竜の口"
"stops","stop_name","竜の口","ja-Hrkt","タツノクチ"
"stops","stop_name","第一ひかりこども園前","en","Daiichi Hikari Kodomoen-mae"
"stops","stop_name","第一ひかりこども園前","ja","第一ひかりこども園前"
"stops","stop_name","第一ひかりこども園前","ja-Hrkt","ダイイチヒカリコドモエンマエ"
"stops","stop_name","第二野関","en","Daini Nozeki"
"stops","stop_name","第二野関","ja","第二野関"
"stops","stop_name","第二野関","ja-Hrkt","ダイニノゼキ"
"stops","stop_name","笹沖","en","Sasaoki"
"stops","stop_name","笹沖","ja","笹沖"
"stops","stop_name","笹沖","ja-Hrkt","ササオキ"
"stops","stop_name","笹ヶ瀬","en","Sasagase"
"stops","stop_name","笹ヶ瀬","ja","笹ヶ瀬"
"stops","stop_name","笹ヶ瀬","ja-Hrkt","ササガセ"
"stops","stop_name","管理事務所","en","Kanri-jimusho"
"stops","stop_name","管理事務所","ja","管理事務所"
"stops","stop_name","管理事務所","ja-Hrkt","カンリジムショ"
"stops","stop_name","築港元町","en","Chikko Motomachi"
"stops","stop_name","築港元町","ja","築港元町"
"stops","stop_name","築港元町","ja-Hrkt","チッコウモトマチ"
"stops","stop_name","築港新町","en","Chikkoshinmachi"
"stops","stop_name","築港新町","ja","築港新町"
"stops","stop_name","築港新町","ja-Hrkt","チッコウシンマチ"
"stops","stop_name","築港栄町","en","Chikkosakaemachi"
"stops","stop_name","築港栄町","ja","築港栄町"
"stops","stop_name","築港栄町","ja-Hrkt","チッコウサカエマチ"
"stops","stop_name","築港緑町三丁目","en","Chikkomidorimachi 3-chome"
"stops","stop_name","築港緑町三丁目","ja","築港緑町三丁目"
"stops","stop_name","築港緑町三丁目","ja-Hrkt","チッコウミドリマチサンチョウメ"
"stops","stop_name","築港銀座","en","Chikkoginza"
"stops","stop_name","築港銀座","ja","築港銀座"
"stops","stop_name","築港銀座","ja-Hrkt","チッコウギンザ"
"stops","stop_name","米倉","en","Yonegura"
"stops","stop_name","米倉","ja","米倉"
"stops","stop_name","米倉","ja-Hrkt","ヨネグラ"
"stops","stop_name","米崎","en","Komezaki"
"stops","stop_name","米崎","ja","米崎"
"stops","stop_name","米崎","ja-Hrkt","コメザキ"
"stops","stop_name","精思高校霞丘校入口","en","Seishi Koko Kasumigaokako Iriguchi"
"stops","stop_name","精思高校霞丘校入口","ja","精思高校霞丘校入口"
"stops","stop_name","精思高校霞丘校入口","ja-Hrkt","セイシコウコウカスミガオカコウイリグチ"
"stops","stop_name","精神科医療センター前","en","Seishinka Iryo Center-mae"
"stops","stop_name","精神科医療センター前","ja","精神科医療センター前"
"stops","stop_name","精神科医療センター前","ja-Hrkt","セイシンカイリョウセンターマエ"
"stops","stop_name","精神科医療センター西","en","Seishinka Iryo Center-nishi"
"stops","stop_name","精神科医療センター西","ja","精神科医療センター西"
"stops","stop_name","精神科医療センター西","ja-Hrkt","セイシンカイリョウセンターニシ"
"stops","stop_name","紺浦","en","Konnoura"
"stops","stop_name","紺浦","ja","紺浦"
"stops","stop_name","紺浦","ja-Hrkt","コンノウラ"
"stops","stop_name","紺浦口","en","Konnouraguchi"
"stops","stop_name","紺浦口","ja","紺浦口"
"stops","stop_name","紺浦口","ja-Hrkt","コンノウラグチ"
"stops","stop_name","紺浦西","en","Konnoura-nishi"
"stops","stop_name","紺浦西","ja","紺浦西"
"stops","stop_name","紺浦西","ja-Hrkt","コンノウラニシ"
"stops","stop_name","網浜","en","Aminohama"
"stops","stop_name","網浜","ja","網浜"
"stops","stop_name","網浜","ja-Hrkt","アミノハマ"
"stops","stop_name","網浜下","en","Aminohama-shimo"
"stops","stop_name","網浜下","ja","網浜下"
"stops","stop_name","網浜下","ja-Hrkt","アミノハマシモ"
"stops","stop_name","網浜中","en","Aminohama-naka"
"stops","stop_name","網浜中","ja","網浜中"
"stops","stop_name","網浜中","ja-Hrkt","アミノハマナカ"
"stops","stop_name","綾浦","en","Ayaura"
"stops","stop_name","綾浦","ja","綾浦"
"stops","stop_name","綾浦","ja-Hrkt","アヤウラ"
"stops","stop_name","総合市場前","en","Sogo Ichiba-mae"
"stops","stop_name","総合市場前","ja","総合市場前"
"stops","stop_name","総合市場前","ja-Hrkt","ソウゴウイチバマエ"
"stops","stop_name","緑町","en","Midorimachi"
"stops","stop_name","緑町","ja","緑町"
"stops","stop_name","緑町","ja-Hrkt","ミドリマチ"
"stops","stop_name","美術館前・RSK本社前","en","Bijutsukan-mae RSK Honsha-mae"
"stops","stop_name","美術館前・RSK本社前","ja","美術館前・RSK本社前"
"stops","stop_name","美術館前・RSK本社前","ja-Hrkt","ビジュツカンマエアールエスケイホンシャマエ"
"stops","stop_name","羽根崎町","en","Hanezakicho"
"stops","stop_name","羽根崎町","ja","羽根崎町"
"stops","stop_name","羽根崎町","ja-Hrkt","ハネザキチョウ"
"stops","stop_name","老松町","en","Oimatsucho"
"stops","stop_name","老松町","ja","老松町"
"stops","stop_name","老松町","ja-Hrkt","オイマツチョウ"
"stops","stop_name","みやはら耳鼻科・福浜市営住宅前","en","Mihara-Jibika/Fukuhama Shiei Jutaku"
"stops","stop_name","みやはら耳鼻科・福浜市営住宅前","ja","みやはら耳鼻科・福浜市営住宅前"
"stops","stop_name","みやはら耳鼻科・福浜市営住宅前","ja-Hrkt","ミヤハラジビカフクハマシエイジュウタクマエ"
"stops","stop_name","脇田入口","en","Waida Iriguchi"
"stops","stop_name","脇田入口","ja","脇田入口"
"stops","stop_name","脇田入口","ja-Hrkt","ワイダイリグチ"
"stops","stop_name","自動車学校入口","en","Jidosha Gakko Iriguchi"
"stops","stop_name","自動車学校入口","ja","自動車学校入口"
"stops","stop_name","自動車学校入口","ja-Hrkt","ジドウシャガッコウイリグチ"
"stops","stop_name","興陽高校前","en","Koyo Koko-mae（Koyo High School）"
"stops","stop_name","興陽高校前","ja","興陽高校前"
"stops","stop_name","興陽高校前","ja-Hrkt","コウヨウコウコウマエ"
"stops","stop_name","船輪","en","Funawa"
"stops","stop_name","船輪","ja","船輪"
"stops","stop_name","船輪","ja-Hrkt","フナワ"
"stops","stop_name","花尻入口","en","Hanajiri Iriguchi"
"stops","stop_name","花尻入口","ja","花尻入口"
"stops","stop_name","花尻入口","ja-Hrkt","ハナジリイリグチ"
"stops","stop_name","花尻あかね町","en","Hanajiri-akanemachi"
"stops","stop_name","花尻あかね町","ja","花尻あかね町"
"stops","stop_name","花尻あかね町","ja-Hrkt","ハナジリアカネマチ"
"stops","stop_name","花尻緑町","en","Hanajiri-midorimachi"
"stops","stop_name","花尻緑町","ja","花尻緑町"
"stops","stop_name","花尻緑町","ja-Hrkt","ハナジリミドリマチ"
"stops","stop_name","花尻郵便局前","en","Hanajiri Yubinkyoku-mae"
"stops","stop_name","花尻郵便局前","ja","花尻郵便局前"
"stops","stop_name","花尻郵便局前","ja-Hrkt","ハナジリユウビンキョクマエ"
"stops","stop_name","芳泉高入口","en","Hosenko Iriguchi"
"stops","stop_name","芳泉高入口","ja","芳泉高入口"
"stops","stop_name","芳泉高入口","ja-Hrkt","ホウセンコウイリグチ"
"stops","stop_name","芳泉高前","en","Hosenko-mae"
"stops","stop_name","芳泉高前","ja","芳泉高前"
"stops","stop_name","芳泉高前","ja-Hrkt","ホウセンコウマエ"
"stops","stop_name","芳田郵便局前","en","Yoshida Yubinkyoku-mae"
"stops","stop_name","芳田郵便局前","ja","芳田郵便局前"
"stops","stop_name","芳田郵便局前","ja-Hrkt","ヨシダユウビンキョクマエ"
"stops","stop_name","若葉町","en","Wakabacho"
"stops","stop_name","若葉町","ja","若葉町"
"stops","stop_name","若葉町","ja-Hrkt","ワカバチョウ"
"stops","stop_name","荒田","en","Arata"
"stops","stop_name","荒田","ja","荒田"
"stops","stop_name","荒田","ja-Hrkt","アラタ"
"stops","stop_name","荒田南","en","Arata-minami"
"stops","stop_name","荒田南","ja","荒田南"
"stops","stop_name","荒田南","ja-Hrkt","アラタミナミ"
"stops","stop_name","荒田西","en","Arata-nishi"
"stops","stop_name","荒田西","ja","荒田西"
"stops","stop_name","荒田西","ja-Hrkt","アラタニシ"
"stops","stop_name","荘内南","en","Shonai-minami"
"stops","stop_name","荘内南","ja","荘内南"
"stops","stop_name","荘内南","ja-Hrkt","ショウナイミナミ"
"stops","stop_name","荘内支所前","en","Shonai Shisho-mae"
"stops","stop_name","荘内支所前","ja","荘内支所前"
"stops","stop_name","荘内支所前","ja-Hrkt","ショウナイシショマエ"
"stops","stop_name","葦高小学校東","en","Ashitaka Shogakko-higashi"
"stops","stop_name","葦高小学校東","ja","葦高小学校東"
"stops","stop_name","葦高小学校東","ja-Hrkt","アシタカショウガッコウヒガシ"
"stops","stop_name","葦高小学校正門","en","Ashitaka Shogakko Seimon"
"stops","stop_name","葦高小学校正門","ja","葦高小学校正門"
"stops","stop_name","葦高小学校正門","ja-Hrkt","アシタカショウガッコウセイモン"
"stops","stop_name","蓬莱橋夢二美術館前","en","Horaibashi Yumeji Kyodo Bijutsukan-mae (Horaibashi Yumeji Art Museum)"
"stops","stop_name","蓬莱橋夢二美術館前","ja","蓬莱橋夢二美術館前"
"stops","stop_name","蓬莱橋夢二美術館前","ja-Hrkt","ホウライバシユメジビジュツカンマエ"
"stops","stop_name","蓬莱橋・夢二郷土美術館前（構内） ","en","Horaibashi Yumeji Kyodo Bijutsukan-mae (Horaibashi Yumeji Art Museum)"
"stops","stop_name","蓬莱橋・夢二郷土美術館前（構内） ","ja","蓬莱橋・夢二郷土美術館前（構内） "
"stops","stop_name","蓬莱橋・夢二郷土美術館前（構内） ","ja-Hrkt","ホウライバシユメジビジュツカンマエ"
"stops","stop_name","蕃人土手","en","Banjindote"
"stops","stop_name","蕃人土手","ja","蕃人土手"
"stops","stop_name","蕃人土手","ja-Hrkt","バンジンドテ"
"stops","stop_name","薬局前","en","Yakkyoku-mae"
"stops","stop_name","薬局前","ja","薬局前"
"stops","stop_name","薬局前","ja-Hrkt","ヤッキョクマエ"
"stops","stop_name","藤原","en","Fujiwara"
"stops","stop_name","藤原","ja","藤原"
"stops","stop_name","藤原","ja-Hrkt","フジワラ"
"stops","stop_name","藤原光町","en","Fujiwara Hikarimachi"
"stops","stop_name","藤原光町","ja","藤原光町"
"stops","stop_name","藤原光町","ja-Hrkt","フジワラヒカリマチ"
"stops","stop_name","藤原団地","en","Fujiwara Danchi"
"stops","stop_name","藤原団地","ja","藤原団地"
"stops","stop_name","藤原団地","ja-Hrkt","フジワラダンチ"
"stops","stop_name","藤原西町","en","Fujiwaranishimachi"
"stops","stop_name","藤原西町","ja","藤原西町"
"stops","stop_name","藤原西町","ja-Hrkt","フジワラニシマチ"
"stops","stop_name","藤崎","en","Fujisaki"
"stops","stop_name","藤崎","ja","藤崎"
"stops","stop_name","藤崎","ja-Hrkt","フジサキ"
"stops","stop_name","藤崎町","en","Fujisakicho"
"stops","stop_name","藤崎町","ja","藤崎町"
"stops","stop_name","藤崎町","ja-Hrkt","フジサキチョウ"
"stops","stop_name","藤田団地北","en","Fujita Danchi-kita"
"stops","stop_name","藤田団地北","ja","藤田団地北"
"stops","stop_name","藤田団地北","ja-Hrkt","フジタダンチキタ"
"stops","stop_name","藤田団地南","en","Fujita Danchi-minami"
"stops","stop_name","藤田団地南","ja","藤田団地南"
"stops","stop_name","藤田団地南","ja-Hrkt","フジタダンチミナミ"
"stops","stop_name","藤田大角","en","Fujitaoosumi"
"stops","stop_name","藤田大角","ja","藤田大角"
"stops","stop_name","藤田大角","ja-Hrkt","フジタオオスミ"
"stops","stop_name","藤田第二小学校沖","en","Fujita Daini Shogakko-oki"
"stops","stop_name","藤田第二小学校沖","ja","藤田第二小学校沖"
"stops","stop_name","藤田第二小学校沖","ja-Hrkt","フジタダイニショウガッコウオキ"
"stops","stop_name","藤田錦郵便局前","en","Fujitanishiki Yubinkyoku-mae"
"stops","stop_name","藤田錦郵便局前","ja","藤田錦郵便局前"
"stops","stop_name","藤田錦郵便局前","ja-Hrkt","フジタニシキユウビンキョクマエ"
"stops","stop_name","虫明","en","Mushiage"
"stops","stop_name","虫明","ja","虫明"
"stops","stop_name","虫明","ja-Hrkt","ムシアゲ"
"stops","stop_name","虫明中","en","Mushiage-naka"
"stops","stop_name","虫明中","ja","虫明中"
"stops","stop_name","虫明中","ja-Hrkt","ムシアゲナカ"
"stops","stop_name","虫明新町","en","Mushiageshinmachi"
"stops","stop_name","虫明新町","ja","虫明新町"
"stops","stop_name","虫明新町","ja-Hrkt","ムシアゲシンマチ"
"stops","stop_name","虫明東","en","Mushiage-higashi"
"stops","stop_name","虫明東","ja","虫明東"
"stops","stop_name","虫明東","ja-Hrkt","ムシアゲヒガシ"
"stops","stop_name","虫明港口","en","Mushiage Minatoguchi"
"stops","stop_name","虫明港口","ja","虫明港口"
"stops","stop_name","虫明港口","ja-Hrkt","ムシアゲミナトグチ"
"stops","stop_name","虫明西","en","Mushiage-nishi"
"stops","stop_name","虫明西","ja","虫明西"
"stops","stop_name","虫明西","ja-Hrkt","ムシアゲニシ"
"stops","stop_name","虫明診療所前","en","Mushiage Shinryosho-mae"
"stops","stop_name","虫明診療所前","ja","虫明診療所前"
"stops","stop_name","虫明診療所前","ja-Hrkt","ムシアゲシンリョウショマエ"
"stops","stop_name","西中学校前","en","Nishi Chugakko-mae"
"stops","stop_name","西中学校前","ja","西中学校前"
"stops","stop_name","西中学校前","ja-Hrkt","ニシチュウガッコウマエ"
"stops","stop_name","西之浦浄水場前","en","Nishinoura Josuijo-mae"
"stops","stop_name","西之浦浄水場前","ja","西之浦浄水場前"
"stops","stop_name","西之浦浄水場前","ja-Hrkt","ニシノウラジョウスイジョウマエ"
"stops","stop_name","イオン西入口","en","AEON Nishi-iriguchi"
"stops","stop_name","イオン西入口","ja","イオン西入口"
"stops","stop_name","イオン西入口","ja-Hrkt","イオンニシイリグチ"
"stops","stop_name","西原","en","Nishihara"
"stops","stop_name","西原","ja","西原"
"stops","stop_name","西原","ja-Hrkt","ニシハラ"
"stops","stop_name","西古松","en","Nishi Furumatsu"
"stops","stop_name","西古松","ja","西古松"
"stops","stop_name","西古松","ja-Hrkt","ニシフルマツ"
"stops","stop_name","西坂入口","en","Nishizaka Iriguchi"
"stops","stop_name","西坂入口","ja","西坂入口"
"stops","stop_name","西坂入口","ja-Hrkt","ニシザカイリグチ"
"stops","stop_name","西大寺","en","Saidaiji"
"stops","stop_name","西大寺","ja","西大寺"
"stops","stop_name","西大寺","ja-Hrkt","サイダイジ"
"stops","stop_name","西大寺ふれあいセンター","en","Saidaiji Fureai Center"
"stops","stop_name","西大寺ふれあいセンター","ja","西大寺ふれあいセンター"
"stops","stop_name","西大寺ふれあいセンター","ja-Hrkt","サイダイジフレアイセンター"
"stops","stop_name","西大寺中三丁目","en","Saidaijinaka 3-chome"
"stops","stop_name","西大寺中三丁目","ja","西大寺中三丁目"
"stops","stop_name","西大寺中三丁目","ja-Hrkt","サイダイジナカサンチョウメ"
"stops","stop_name","西大寺中央クリニック前","en","Saidaiji Chuo Clinic-mae (Saidaiji Chuo Hospital)"
"stops","stop_name","西大寺中央クリニック前","ja","西大寺中央クリニック前"
"stops","stop_name","西大寺中央クリニック前","ja-Hrkt","サイダイジチュウオウクリニックマエ"
"stops","stop_name","西大寺新地","en","Saidaijishinchi"
"stops","stop_name","西大寺新地","ja","西大寺新地"
"stops","stop_name","西大寺新地","ja-Hrkt","サイダイジシンチ"
"stops","stop_name","西大寺町","en","Saidaijicho"
"stops","stop_name","西大寺町","ja","西大寺町"
"stops","stop_name","西大寺町","ja-Hrkt","サイダイジチョウ"
"stops","stop_name","西大寺農協前","en","Saidaiji Nokyo-mae"
"stops","stop_name","西大寺農協前","ja","西大寺農協前"
"stops","stop_name","西大寺農協前","ja-Hrkt","サイダイジノウキョウマエ"
"stops","stop_name","西大寺駅","en","Saidaiji Sta."
"stops","stop_name","西大寺駅","ja","西大寺駅"
"stops","stop_name","西大寺駅","ja-Hrkt","サイダイジエキ"
"stops","stop_name","西小学校前","en","Nishi Shogakko-mae"
"stops","stop_name","西小学校前","ja","西小学校前"
"stops","stop_name","西小学校前","ja-Hrkt","ニシショウガッコウマエ"
"stops","stop_name","西川緑道公園前","en","Nishigawa Ryokudo Koen-mae"
"stops","stop_name","西川緑道公園前","ja","西川緑道公園前"
"stops","stop_name","西川緑道公園前","ja-Hrkt","ニシガワリョクドウコウエンマエ"
"stops","stop_name","西市","en","Nishiichi"
"stops","stop_name","西市","ja","西市"
"stops","stop_name","西市","ja-Hrkt","ニシイチ"
"stops","stop_name","西市デイサービスセンター前","en","Nishiichi Day Service Center-mae"
"stops","stop_name","西市デイサービスセンター前","ja","西市デイサービスセンター前"
"stops","stop_name","西市デイサービスセンター前","ja-Hrkt","ニシイチデイサービスセンターマエ"
"stops","stop_name","西市団地","en","Nishiichi Danchi"
"stops","stop_name","西市団地","ja","西市団地"
"stops","stop_name","西市団地","ja-Hrkt","ニシイチダンチ"
"stops","stop_name","西市本村公園","en","Nishiichi Hommura Koen"
"stops","stop_name","西市本村公園","ja","西市本村公園"
"stops","stop_name","西市本村公園","ja-Hrkt","ニシイチホンムラコウエン"
"stops","stop_name","西田井地","en","Nishitaiji"
"stops","stop_name","西田井地","ja","西田井地"
"stops","stop_name","西田井地","ja-Hrkt","ニシタイジ"
"stops","stop_name","西福井","en","Nishifukui"
"stops","stop_name","西福井","ja","西福井"
